isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9781400034208,400034205,The Razor's Edge,,W. Somerset Maugham,Fiction,http://books.google.com/books/content?id=6sSU11MyO8gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Larry Darrell is a young American in search of the absolute. The progress of his spiritual odyssey involves him with some of Maugham's most brilliant characters - his fiancée Isabel whose choice between love and wealth have lifelong repercussions, and Elliott Templeton, her uncle, a classic expatriate American snob. Maugham himself wanders in and out of the story, to observe his characters struggling with their fates.",2003.0,4.19,314.0,28339.0
9781400041985,400041988,Pnin,,Vladimir Vladimirovich Nabokov,Fiction,http://books.google.com/books/content?id=A171LVf0WSoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The National Book Award-nominated classic finds hapless Russian migr Timofey Pnin precariously employed on an American college campus in the 1950s, where he falls victim to subtle academic conspiracies and the manipulations of the narrator. 10,000 first printing.",2004.0,3.89,143.0,13190.0
9781400043460,400043468,My Life in France,,Julia Child;Alex Prud'homme,Biography & Autobiography,http://books.google.com/books/content?id=KmuMDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A memoir begun just months before Child's death describes the legendary food expert's years in Paris, Marseille, and Provence and her journey from a young woman from Pasadena who cannot cook or speak any French to the publication of her legendary Mastering cookbooks and her winning the hearts of America as ""The French Chef."" 150,000 first printing.",2006.0,4.17,302.0,67593.0
9781400044160,400044162,Half of a Yellow Sun,,Chimamanda Ngozi Adichie,Fiction,http://books.google.com/books/content?id=ubfggYDjbiEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Re-creates the 1960s struggle of Biafra to establish an independent republic in Nigeria, following the intertwined lives of the characters through a military coup, the Biafran secession, and the resulting civil war.",2006.0,4.31,433.0,63910.0
9781400052929,400052920,The Hitchhiker's Guide to the Galaxy,,Douglas Adams,Fiction,http://books.google.com/books/content?id=YOr4SQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A facsimile anniversary edition of the best-seller chronicles the off-beat and occasionally extraterrestrial journeys, notions, and acquaintances of reluctant galactic traveler Arthur Dent.",2004.0,4.22,215.0,4416.0
9781400052936,400052939,The Hitchhiker's Guide to the Galaxy,,Douglas Adams,Fiction,http://books.google.com/books/content?id=D7REPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Chronicles the journeys, notions, and acquaintances of reluctant galactic traveler Arthur Dent, accompanied by never-before-published material from the late author's archives as well as commentary by famous fans.",1979.0,4.22,271.0,210.0
9781400064663,40006466X,Peony in Love,A Novel,Lisa See,Fiction,http://books.google.com/books/content?id=UXKKDQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In seventeenth-century China, three women become emotionally involved with The Peony Pavilion, a famed opera rumored to cause lovesickness and even death, including Peony, the cloistered daughter of a wealthy scholar, who succumbs to its spell only to return after her death as a ""hungry ghost"" to haunt her former fianc, who has married another. 175,000 first printing.",2007.0,3.6,273.0,36508.0
9781400071579,400071577,Scoop,,Rene Gutteridge,Fiction,http://books.google.com/books/content?id=rbxWojccV6gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As Channel 7 new producer Hugo Talley schemes to boost ratings, his team inadvertently lands a huge story, but an untimely Botox disaster for aging anchorwoman Gilda Braun and the personal convictions of a new assistant, Hayden Hazard, threaten to crush Hugo's dreams of news stardom. Original.",2006.0,3.62,352.0,450.0
9781400075706,40007570X,In the Company of Cheerful Ladies,,Alexander McCall Smith,Fiction,http://books.google.com/books/content?id=0e7IwAGT79kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Precious Ramotswe is challenged by a strange intruder at her home, the appearance in her yard of a mysterious pumpkin, troubles at her husband's motorworks, and a vistor who forces her to confront a painful secret from her past.",2006.0,4.07,256.0,1023.0
9781400076192,400076196,Saturday,A Novel,Ian McEwan,Fiction,http://books.google.com/books/content?id=D70DmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A successful, happily married neurosurgeon, Henry Perowne is drawn into a confrontation with Baxter, a small-time thug, following a minor motor vehicle accident on the way to his regular squash game, an encounter that has savage consequences when Baxter, believing that the doctor has humiliated him, visits the Perowne home that evening during a family reunion. Reader's Guide available. Reprint. 300,000 first printing.",2006.0,3.63,289.0,50926.0
9781400076581,400076587,Collected Poems,,Chinua Achebe,Poetry,http://books.google.com/books/content?id=A2BVoA4ky_YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of poetry spanning the full range of the African-born author's acclaimed career has been updated to include seven never-before-published works, as well as much of his early poetry that explores such themes as the African consciousness, the tragedy of Biafra, and the mysteries of human relationships. Original. 20,000 first printing.",2004.0,3.79,84.0,200.0
9781400077809,40007780X,Einstein's Dreams,,Alan P. Lightman,Fiction,http://books.google.com/books/content?id=1oSGmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Young Albert Einstein's dreams are imagined in a book that joins science and art to ponder such questions as the viscosity and flexibility of time. Reissue.,1993.0,4.07,144.0,24345.0
9781400079179,400079179,The Da Vinci Code,,Dan Brown,Fiction,http://books.google.com/books/content?id=bWdEKNsaMQEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Harvard symbologist Robert Langdon and French cryptologist Sophie Neveu work to solve the murder of an elderly curator of the Louvre, a case which leads to clues hidden in the works of Da Vinci and a centuries-old secret society.",2006.0,3.82,489.0,13789.0
9781400079490,400079497,The Plot Against America,,Philip Roth,Fiction,http://books.google.com/books/content?id=P-Cd6B0BG8IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a novel of alternative history, aviation hero Charles A. Lindbergh defeats Franklin Roosevelt in the 1940 presidential election, negotiating an accord with Adolf Hitler and accepting his conquest of Europe and anti-Semitic policies.",2005.0,3.75,391.0,31270.0
9781400095414,400095417,The Promise,,Chaïm Potok,Fiction,http://books.google.com/books/content?id=n316xM_Jnk4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Two young men--student rabbi Reuven Malter and his old friend, Danny Saunders, who has abandoned his Hasidic traditions to become a psychologist--question the ""orthodoxy"" of values and religion in a world cut off from their Hasidic traditions. Reprint. 10,000 first printing.",2005.0,4.15,368.0,10953.0
9781400096220,400096227,Beowulf,A Dual-language Edition,Howell D. Chickering,Literary Criticism,http://books.google.com/books/content?id=Yh_UwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A bilingual edition of the Old English epic poem features the Old English and modern translation of facing pages and chronicles the exploits of the great hero Beowulf in his battles with supernatural monsters. Reprint.,2006.0,3.43,464.0,233.0
9781400097029,400097029,The Sea,,John Banville,Fiction,http://books.google.com/books/content?id=1ohQ3OkWiWMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Following the death of his wife, Max Morden retreats to the seaside town of his childhood summers, where his own life becomes inextricably entwined with the members of the vacationing Grace family.",2006.0,3.51,195.0,18513.0
9781402713187,402713185,Treasure Island,,Chris Tait;Robert Louis Stevenson;Lucy Corvino,Juvenile Fiction,http://books.google.com/books/content?id=NTGDz-HBRBYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads to a pirate fortune as well as great danger.",2005.0,4.12,160.0,665.0
9781402713194,402713193,The Secret Garden,,Martha Hailey Dubose;Frances Hodgson Burnett;Martha Hailey,Juvenile Fiction,http://books.google.com/books/content?id=6c9SbUMpQ-8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Presents an abridged version of the tale of ten-year-old Mary who, after the death of her parents, comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.",2005.0,4.3,160.0,1346.0
9781402714528,402714521,Black Beauty,,Anna Sewell,Juvenile Fiction,http://books.google.com/books/content?id=y9gQgJ_YJzIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A horse in nineteenth-century England recounts his experiences with both good and bad masters.,2004.0,3.95,208.0,721.0
9781402714542,402714548,A Little Princess,,Frances Hodgson Burnett,Juvenile Fiction,http://books.google.com/books/content?id=uQJRYS6oN7YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Sara Crewe, a pupil at Miss Minchin's London school, is left in poverty when her father dies but is later rescued by a mysterious benefactor.",2004.0,4.19,208.0,491.0
9781402714573,402714572,Treasure Island,,Robert Louis Stevenson,Juvenile Fiction,http://books.google.com/books/content?id=UUl7Zyj841QC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"While going through the possessions of a deceased guest who owed them money, the mistress of the inn and her son find a treasure map that leads them to a pirate's fortune.",2004.0,3.83,213.0,393.0
9781402714597,402714599,The Secret Garden,,Frances Hodgson Burnett,Juvenile Fiction,http://books.google.com/books/content?id=f_9CD4Ox2AEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A ten-year-old orphan comes to live in a lonely house on the Yorkshire moors where she discovers an invalid cousin and the mysteries of a locked garden.,2004.0,4.13,248.0,553.0
9781402714603,402714602,The Adventures of Tom Sawyer,,Mark Twain,Juvenile Fiction,http://books.google.com/books/content?id=t5yFTpIJYhcC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The adventures and pranks of a mischievous boy growing up in a Mississippi River town in the early nineteenth century.,2004.0,3.91,224.0,1481.0
9781402726002,402726007,The Adventures of Huckleberry Finn,,Mark Twain,Juvenile Fiction,http://books.google.com/books/content?id=pi1gC_BNWtcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A nineteenth-century boy, floating down the Mississippi River on a raft with a runaway slave, becomes involved with a feuding family, two scoundrels pretending to be royalty, and Tom Sawyer's aunt, who mistakes him for Tom.",2006.0,3.81,305.0,350.0
9781411401006,41140100X,The Taming of the Shrew,,William Shakespeare,,,"Presents the original text of Shakespeare's play side by side with a modern version, with marginal notes and explanations and full descriptions of each character.",2003.0,3.8,248.0,454.0
9781416500186,416500189,The Good Earth,,Pearl S. Buck;Stephanie Reents,Fiction,http://books.google.com/books/content?id=YshbngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A Chinese peasant overcomes the forces of nature and the frailties of human nature to become a wealthy landowner.,2005.0,3.98,418.0,195372.0
9781416507772,416507779,Where Are the Children?,,Mary Higgins Clark,Fiction,http://books.google.com/books/content?id=cWA5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Nancy Harmon long ago fled the heartbreak of her first marriage, the macabre deaths of her two little children, and the shocking charges against her. She changed her name, dyed her hair, and left California for the windswept peace of Cape Cod. Now remarried, she has two more beloved children, and the terrible pain has begun to heal -- until the morning when she looks in the backyard for her little boy and girl and finds only one red mitten. She knows that the nightmare is beginning again....",2005.0,4.02,304.0,38583.0
